textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),clean_text,predict_sentiment
1996048e7a,decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots.  Age of the instant gratification....,i wish,positive,morning,46-60,Papua New Guinea,8947024,452860.0,20,decided  trans frm relaxed  natural hair but i wish my whole head looked like my roots  age of the instant gratification,Positive
c6d0c7676c, Namaskar & Namaste r both the same. Marathi people say Namaskar! its a marathi word.... should i ? ...naaaah !,Namaskar & Namaste r both the same. Marathi people say Namaskar! its a marathi word.... should i ? ...naaaah !,neutral,noon,60-70,Paraguay,7132538,397300.0,18,namaskar  namaste r both the same marathi people say namaskar its a marathi word should i  naaaah,Neutral
ef74bab7f3," Congrats!  I cuss like that in a matter of minutes, But didn`t know until now there is a reward for it.","Congrats!  I cuss like that in a matter of minutes, But didn`t know until now there is a reward for it.",neutral,night,70-100,Peru,32971854,1280000.0,26,congrats  i cuss like that in a matter of minutes but didnt know until now there is a reward for it,Positive
f3cf8ec01b,Humous and Dorito`s.... Oh yes,Humous and Dorito`s.... Oh yes,neutral,morning,0-20,Philippines,109581078,298170.0,368,humous and doritos oh yes,Positive
cb1b0d191d,"missed all the awesome weather, because she was in a movie!","missed all the awesome weather,",negative,noon,21-30,Poland,37846611,306000.0,124,missed all the awesome weather because she was in a movie,Positive
3e67a75303,Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink,Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink,neutral,night,31-45,Portugal,10196709,91590.0,111,today is going to be a normal day for i hope we had a group of pilots from a large airline come in last night so it was too much drink,Positive
997a62f83f,"These kids are terrible! If I was in Good Evans, I`d call Childline",terrible!,negative,morning,46-60,Qatar,2881053,11610.0,248,these kids are terrible if i was in good evans id call childline,Negative
7e1757d4f0,"Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!","Unfortunatley,",negative,noon,60-70,Romania,19237691,230170.0,84,unfortunatley aerlingus no longer fly to copenhagen so were have to fly ryanair to billund and drive up to copenhagen one of the days,Negative
254546cd2c," What`s sad is that I actually had to google that term. That sucks, tho.","That sucks, tho.",negative,night,70-100,Russia,145934462,16376870.0,9,whats sad is that i actually had to google that term that sucks tho,Negative
7e4ed52c4a,Hate fighting,Hate fighting,negative,morning,0-20,Rwanda,12952218,24670.0,525,hate fighting,Negative
5069ae7a15," I watched that too!!! I didnt want her to win, but she put up a good fight..lol","I watched that too!!! I didnt want her to win, but she put up a good fight..lol",neutral,noon,21-30,Saint Kitts and Nevis,53199,260.0,205,i watched that too i didnt want her to win but she put up a good fightlol,Positive
48cdcd5f28,Car-warmed Sprite tastes like sore throat,Car-warmed Sprite tastes like sore throat,negative,night,31-45,Saint Lucia,183627,610.0,301,carwarmed sprite tastes like sore throat,Neutral
1b1b02af59,Just came 11th in cross country and beat dumbo,Just came 11th in cross country and beat dumbo,neutral,morning,46-60,Saint Vincent and the Grenadines,110940,390.0,284,just came th in cross country and beat dumbo,Neutral
ae71041e21,Candle wax is very enjoyable.,enjoyable.,positive,noon,60-70,Samoa,198414,2830.0,70,candle wax is very enjoyable,Positive
11c10e3fc5," She`s unassuming and unpretentious. She`s just, as. I suppose that`s why she`s so endearing--because we can relate to her",endearing-,positive,night,70-100,San Marino,33931,60.0,566,shes unassuming and unpretentious shes just as i suppose thats why shes so endearingbecause we can relate to her,Neutral
19526ac03e,tomorrow valeria`s lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it,tomorrow valeria`s lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it,neutral,morning,0-20,Sao Tome and Principe,219159,960.0,228,tomorrow valerias lunch going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it,Neutral
960bbdc0c3,goooooddd morning tweets!!  week three OF my workout. did i mention i got my new glasses yesterday?!?,goooooddd morning tweets!!,positive,noon,21-30,Saudi Arabia,34813871,2149690.0,16,goooooddd morning tweets  week three of my workout did i mention i got my new glasses yesterday,Neutral
fd285fe74a, me too. I hate my computer so much..,hate,negative,night,31-45,Senegal,16743927,192530.0,87,me too i hate my computer so much,Negative
a5a1c996c0, fine! Going to do my big walk today 20 or so miles,fine!,positive,morning,46-60,Serbia,8737371,87460.0,100,fine going to do my big walk today  or so miles,Positive
20ec7c7c32,I WANT RED CRUISERS!!  i don`t like the other ones. LMFAO!,i don`t like the other ones.,negative,noon,60-70,Seychelles,98347,460.0,214,i want red cruisers  i dont like the other ones lmfao,Positive
b948984e8d,Mmmmmmmm... ? it in the morning,Mmmmmmmm... ? it in the morning,neutral,night,70-100,Sierra Leone,7976983,72180.0,111,mmmmmmmm  it in the morning,Neutral
6824c44c21, me neither,me neither,neutral,morning,0-20,Singapore,5850342,700.0,8358,me neither,Neutral
02d140362f,"Has about 10 hours work to do, on a Sunday. Boo. I will find time for a two hour lunchbreak though. Yeah","Has about 10 hours work to do, on a Sunday. Boo. I will find time for a two hour lunchbreak though. Yeah",neutral,noon,21-30,Slovakia,5459642,48088.0,114,has about  hours work to do on a sunday boo i will find time for a two hour lunchbreak though yeah,Positive
5f93cc70ff,Bugger. forgot I still have washing in my machine,Bugger. forgot I still have washing in my machine,negative,night,31-45,Slovenia,2078938,20140.0,103,bugger forgot i still have washing in my machine,Neutral
4e6a5c0034,"_Laurie sending love, blessings & healing thoughts to you & family  peace","sending love, blessings & healing thoughts to you & family  peace",positive,morning,46-60,Solomon Islands,686884,28000.0,25,laurie sending love blessings  healing thoughts to you  family  peace,Positive
e4e9b8713a,My back hurts...really bad,.really bad,negative,noon,60-70,Somalia,15893222,627340.0,25,my back hurtsreally bad,Negative
08975f62a8," ah yes, I know that feeling","ah yes, I know that feeling",neutral,night,70-100,South Africa,59308690,1213090.0,49,ah yes i know that feeling,Positive
4a1ce7dc3b,Night of the cookers with my dad,Night of the cookers with my dad,neutral,morning,0-20,South Korea,51269185,97230.0,527,night of the cookers with my dad,Neutral
328a0e76bd,My modem has been offline for a week now... God bless the 3g network. Tim just left... Again!! May schedule has been brutal,brutal,negative,noon,21-30,South Sudan,11193725,610952.0,18,my modem has been offline for a week now god bless the g network tim just left again may schedule has been brutal,Negative
abbd0db2a5, Nope I am in Coquitlam,Nope I am in Coquitlam,neutral,night,31-45,Spain,46754778,498800.0,94,nope i am in coquitlam,Neutral
940eb93dd5, Had parent teacher thing yesterday!! So boring going to skl on saturday!!  lol,boring,negative,morning,46-60,Sri Lanka,21413249,62710.0,341,had parent teacher thing yesterday so boring going to skl on saturday  lol,Neutral
c78bf59e67,  #lichfield #tweetup sounds like fun  Hope to see you and everyone else there!,p sounds like fun,positive,noon,60-70,Sudan,43849260,1765048.0,25,lichfield tweetup sounds like fun  hope to see you and everyone else there,Positive
e73425ffdc,Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not.,Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not.,neutral,night,70-100,Suriname,586632,156000.0,4,big booming thunder storm almost here  maybe we can all go home early  ah probably not,Neutral
e56eeb4968,Few Bevvies 2day in twn..great on a day off!!,great,positive,morning,0-20,Sweden,10099265,410340.0,25,few bevvies day in twngreat on a day off,Neutral
7162d447ab,first night in myers. just not the same w/out lydia!  but i`m actually excited about this summer!,excited,positive,noon,21-30,Switzerland,8654622,39500.0,219,first night in myers just not the same wout lydia  but im actually excited about this summer,Positive
f3d95b57b1, good morning,good morning,positive,night,31-45,Syria,17500658,183630.0,95,good morning,Positive
5e4eac2b2e, its the best show EVER!,its the best show EVER!,positive,morning,46-60,Tajikistan,9537645,139960.0,68,its the best show ever,Positive
bc02870b7d,URL in previous post (to timer job) should be http://bit.ly/a4Fdb. I`d removed space which messed up URL.  ^ES,messed,negative,noon,60-70,Tanzania,59734218,885800.0,67,url in previous post to timer job should be  id removed space which messed up url  es,Negative
80e45e833f,i think iv hurt my tooth  and eilish and cassie are having a drawing competiton to draw cookies and pineapples haha :L .,i think iv hurt my tooth  and eilish and cassie are having a drawing competiton to draw cookies and pineapples haha :L .,neutral,night,70-100,Thailand,69799978,510890.0,137,i think iv hurt my tooth  and eilish and cassie are having a drawing competiton to draw cookies and pineapples haha l,Negative
f29df52d91, I want to know when the auditions are Mander! Text or...reply please!,I want to know when the auditions are Mander! Text or...reply please!,neutral,morning,0-20,Timor-Leste,1318445,14870.0,89,i want to know when the auditions are mander text orreply please,Positive
079e4e3472,or even NOOOOO NOT THE SECRET NAMEREBECCA PLEASE,NOT THE SECRET NAMEREBECCA PLEASE,negative,noon,21-30,Togo,8278724,54390.0,152,or even nooooo not the secret namerebecca please,Positive
557e676fe4, I miss my neice  can`t wait to see her bad n grown ****! Lol,miss,negative,night,31-45,Tonga,105695,720.0,147,i miss my neice  cant wait to see her bad n grown  lol,Negative
8d09044937,i need to get my computer fixed,i need to get my computer fixed,neutral,morning,46-60,Trinidad and Tobago,1399488,5130.0,273,i need to get my computer fixed,Neutral
9d3a1e0269,really hopes her car`s illness is not terminal...,illness,negative,noon,60-70,Tunisia,11818619,155360.0,76,really hopes her cars illness is not terminal,Positive
7ff2dbbe25,"All the cool people I want to find for following today are #English, and I guess the English don`t tweet.","All the cool people I want to find for following today are #English, and I guess the English don`t tweet.",neutral,night,70-100,Turkey,84339067,770000.0,110,all the cool people i want to find for following today are english and i guess the english dont tweet,Positive
5a254fbb98, no sir...i woulda put honey...but i don`t have any,no sir...i woulda put honey...but i don`t have any,neutral,morning,0-20,Turkmenistan,6031200,469930.0,13,no siri woulda put honeybut i dont have any,Negative
417176c08e,who watched X-men origins: wolverine? i totally loved it! haha,i totally loved it!,positive,noon,21-30,Tuvalu,11792,30.0,393,who watched xmen origins wolverine i totally loved it haha,Positive
2bf5c7dba7, I VOTED!!! do u have a personal myspace? i keep talking to fakes   i <3 you. u helped me thru the hrdest time of my life! (: x,i <3 you. u helped me thru the hrdest time of my life!,positive,night,31-45,Uganda,45741007,199810.0,229,i voted do u have a personal myspace i keep talking to fakes   i  you u helped me thru the hrdest time of my life  x,Negative
8407ac30b0, I`m sad that I missed you guys last night!,sad,negative,morning,46-60,Ukraine,43733762,579320.0,75,im sad that i missed you guys last night,Negative
6ed347b1a5,Finally got a call for marriage counseling 3 days late....,Finally got a call for marriage counseling 3 days late....,neutral,noon,60-70,United Arab Emirates,9890402,83600.0,118,finally got a call for marriage counseling  days late,Neutral
97625460cf, ok then,ok then,neutral,night,70-100,United Kingdom,67886011,241930.0,281,ok then,Positive
32e4ffe225,_420 why baby?,why baby?,neutral,morning,0-20,United States of America,331002651,9147420.0,36,why baby,Neutral
24ee55f264,today was the last day of high school for me and i ended up going home sick! ... stupid dead rats,sick!,negative,noon,21-30,Uruguay,3473730,175020.0,20,today was the last day of high school for me and i ended up going home sick  stupid dead rats,Negative
82b75647fd,We`re having an impromptu pool party... Except I don`t know how to swim so I can`t get in,We`re having an impromptu pool party... Except I don`t know how to swim so I can`t get in,neutral,night,31-45,Uzbekistan,33469203,425400.0,79,were having an impromptu pool party except i dont know how to swim so i cant get in,Positive
